"","time1","time2","time3","time4","time5","time6","time7","time8","time9","time10","time11","time12","time13","time14","time15","time16","time17","time18","time19","time20","time21","time22","time23","time24","time25","time26","time27","time28","time29","time30","time31","time32","time33","time34","time35","time36","time37","time38","time39","time40","time41","time42","time43","time44","time45","time46","time47","time48","time49","time50","time51","time52","time53","time54","time55","time56","time57","time58","time59","time60","time61","time62","time63","time64","time65","time66","time67","time68","time69","time70","time71","time72","time73","time74","time75","time76","time77","time78","time79","time80","time81","time82","time83","time84","time85","time86","time87","time88","time89","time90","time91","time92","time93","time94","time95","time96","time97","time98","time99","time100"
"mu_B_dtKsec",-0.0456903583575956,-0.063932786259174,-0.0720684498614127,-0.0759522750670333,-0.0779006865121512,-0.0789197707080828,-0.0794806646794956,-0.0798142800577904,-0.0800391539448763,-0.08021615902425,-0.0795772367277158,-0.0792959185400869,-0.0793613170442033,-0.0795665336487651,-0.0798361823062737,-0.0801372027331386,-0.0804550580254377,-0.0807822855499685,-0.0811156056911236,-0.0814529697637123,-0.0817932104149225,-0.082135572204649,-0.0824797952957582,-0.082825562310866,-0.0831725374551414,-0.0835206460293378,-0.0838696940004333,-0.0842195863404004,-0.0845701891382773,-0.0849215101354694,-0.085273415676801,-0.0856257947233844,-0.0859786161222579,-0.0863318885475539,-0.0866855376697512,-0.0870394601395628,-0.0873937580643248,-0.0877482412537383,-0.0881029920253367,-0.0884579474191815,-0.088813078627122,-0.0891683872076462,-0.0895238537167662,-0.089879447046746,-0.0902351448439084,-0.0905909428089325,-0.0905901785634294,-0.0902764012964978,-0.0899094702283945,-0.089572705463222,-0.0892807223558205,-0.0890401339356342,-0.0888454034366109,-0.0886941043895356,-0.0885759730938615,-0.0886111422276788,-0.0888324273807196,-0.0891464415775225,-0.0895125578309394,-0.0899083059169819,-0.0903245046238483,-0.0907556063844896,-0.0911993499449306,-0.0916545803829551,-0.0921203202826469,-0.0925944805360796,-0.0930777862434777,-0.0935706279385063,-0.0940735246749484,-0.0945866265494512,-0.0951121793309447,-0.0956488567313835,-0.0961933503238736,-0.0967523304796055,-0.0973294312777998,-0.0979246777124226,-0.0985405024866324,-0.0991738036741562,-0.0998325000547632,-0.100518515509855,-0.101236779244858,-0.102004202563157,-0.102668586715526,-0.10316941130063,-0.103601348958951,-0.103999504310042,-0.104380329714465,-0.104751484708304,-0.105117116278971,-0.105479011622691,-0.105838931066604,-0.106197929253712,-0.10655599729036,-0.106913319635317,-0.107270186380929,-0.107626934199806,-0.107983508591851,-0.108339896012541,-0.108696184919015,-0.10905259251135
"mu_cdKsec_eq",-0.00230965223893741,-0.00326899961543575,-0.00372528016363474,-0.0039650566073809,-0.00410285531095258,-0.00418736638337645,-0.00424390697395068,-0.00428599415104899,-0.00432012401597683,-0.00434935527503003,-0.00437528877849492,-0.00439854852539621,-0.00442017084290452,-0.0044413203470402,-0.00446153646699199,-0.00448146219315609,-0.00450067867044212,-0.00451985143778403,-0.00453911351144514,-0.00455830207618025,-0.0045776204445558,-0.00459721171527326,-0.00461680487856459,-0.00463635743696771,-0.00465601465825953,-0.00467582116299885,-0.00469564182099722,-0.00471547016743054,-0.00473534200125601,-0.00475525776139344,-0.00477519266190268,-0.00479514267456411,-0.00481513700900554,-0.00483516480939433,-0.00485521415915741,-0.00487525817949481,-0.00489532991809105,-0.00491540255367477,-0.00493552980249774,-0.00495560807158323,-0.00497575840722885,-0.00499585687842349,-0.00501600101720181,-0.00503616979936215,-0.00505630412873606,-0.0050764752654687,-0.00507934543955449,-0.00506655123305832,-0.0050508297467959,-0.00503603573254639,-0.00502325615876113,-0.0050125105887411,-0.005003820179142,-0.00499731341929457,-0.00499218673495204,-0.00499548940742324,-0.00500834737359698,-0.00502618323390006,-0.00504668241289497,-0.00506918603815777,-0.00509245277553285,-0.00511658247945174,-0.00514109291422817,-0.00516631926621075,-0.00519238996005309,-0.00521871396283987,-0.00524540314627562,-0.00527289124261492,-0.00530095639057824,-0.00532860266637505,-0.00535727176497863,-0.00538659531848271,-0.00541635473355999,-0.00544733442289954,-0.00547942885197048,-0.00551144979860855,-0.00554425459560457,-0.00557867057802305,-0.00561467281388472,-0.00565054746496839,-0.00568954779155148,-0.00572944617099808,-0.0057652841777572,-0.00579262067927709,-0.0058171576736918,-0.00583792346412742,-0.00586003805340125,-0.00588156178481543,-0.00590165372335467,-0.00592236156210196,-0.00594283172640334,-0.00596322311531607,-0.0059832864396563,-0.00600342383584629,-0.00602369809980573,-0.00604399733688882,-0.00606415627995902,-0.00608445655571086,-0.00610465810517866,-0.00612485376031265
"mu_A_cdKsec",-0.00455670186524264,-0.00643291812959835,-0.00731640479867605,-0.00777548554621432,-0.00803688059055123,-0.00819964725922933,-0.00830921744078088,-0.00838711036625683,-0.00845134733272493,-0.00850641300229176,-0.00855705768480949,-0.00860152933785699,-0.00864157462144065,-0.0086817766548587,-0.0087220529778912,-0.00876041955732376,-0.00879882795640583,-0.00883726016511162,-0.00887523785789166,-0.00891314868167246,-0.00895132191071025,-0.00898970393965682,-0.00902816963250997,-0.00906673366258654,-0.00910541648805811,-0.00914415620520109,-0.00918298700935517,-0.00922189282331203,-0.00926085912961124,-0.00929986253631863,-0.00933893658424614,-0.00937805777162027,-0.00941723826651302,-0.00945646530275,-0.00949571822824314,-0.0095350024018007,-0.00957434502133494,-0.00961366946572504,-0.00965308564844281,-0.00969249527061188,-0.00973192424859023,-0.00977134711842315,-0.00981084319423252,-0.00985031514576997,-0.0098898115605531,-0.00992931826070369,-0.00993276194671698,-0.00990376432799529,-0.00987047201837601,-0.0098396833280584,-0.00981367326443148,-0.00979207910452743,-0.00977483521390676,-0.00976172295692041,-0.00975111573904365,-0.0097570851024058,-0.00978092509845606,-0.00981733152538197,-0.00985774875499435,-0.00990222975460845,-0.00994788709891784,-0.00999456089528485,-0.0100425622854865,-0.0100925311847604,-0.0101431285842313,-0.0101949629856364,-0.0102475789533798,-0.0103010461509302,-0.010355624810415,-0.010411273638838,-0.0104675597623459,-0.0105249191086635,-0.010583859315483,-0.0106439977036852,-0.0107056425678998,-0.0107684076592712,-0.0108344176023886,-0.0109021451888686,-0.010971847510115,-0.0110454510422151,-0.0111229232922325,-0.0112048284445857,-0.0112757867961043,-0.0113293528732473,-0.0113779078215299,-0.011421753854127,-0.0114638232703377,-0.0115038949519843,-0.0115448656673741,-0.0115844235822481,-0.0116242977977066,-0.0116643547756616,-0.0117041561932074,-0.0117438888363098,-0.0117834555238022,-0.0118230865289574,-0.011862758697013,-0.0119024464669932,-0.0119419708042889,-0.0119815586125147
"mu_B_cdKsec",-0.00884863059745181,-0.0124322293758699,-0.014102992943491,-0.0149638287530416,-0.0154502066158548,-0.015748698582318,-0.0159516956173433,-0.0161003132095435,-0.0162214160717771,-0.0163243703807989,-0.0164174199373658,-0.0165006542036983,-0.0165800113282292,-0.016654477035639,-0.0167259762683003,-0.0167971082242634,-0.016867445693028,-0.0169373586509583,-0.0170078943662176,-0.01707867268609,-0.0171495129065401,-0.0172205274882207,-0.0172917836214198,-0.0173633894562218,-0.0174353262700412,-0.0175074218809166,-0.017579757929761,-0.017652266745175,-0.0177250332795622,-0.0177979914926882,-0.0178710807403921,-0.0179442467041415,-0.0180175792371406,-0.0180910509801411,-0.0181645881753643,-0.0182382547114067,-0.0183119195761452,-0.0183857374554149,-0.018459556976104,-0.0185334701073633,-0.0186074113006602,-0.0186813964272341,-0.0187554081189952,-0.0188294891328674,-0.0189035469666184,-0.0189776498115427,-0.0189483981589912,-0.018825504497842,-0.0186865801950185,-0.0185546362810641,-0.0184365815121439,-0.0183338050526844,-0.0182457454917972,-0.0181708809579546,-0.0181054036860201,-0.0180851941114435,-0.0181183824705844,-0.018181124773469,-0.0182592878813923,-0.018345354762344,-0.0184375882374304,-0.0185350991461302,-0.0186358603108606,-0.0187401373443538,-0.0188471398078858,-0.0189567787716795,-0.0190692460841077,-0.0191849802072467,-0.0193027856124935,-0.0194236718809004,-0.0195478640570609,-0.0196755711727171,-0.019806076613488,-0.0199404759392414,-0.0200809826768491,-0.0202247921399452,-0.0203735243014231,-0.0205265909318136,-0.020686612673553,-0.020855151813148,-0.0210355806909532,-0.0212296297208463,-0.0213959591444837,-0.0215138743569509,-0.0216132545962013,-0.0217011414069218,-0.0217836424424198,-0.0218627852309076,-0.0219398874938099,-0.0220159585486113,-0.0220913760972218,-0.0221660977437413,-0.0222406300798092,-0.0223151308115726,-0.0223893079099911,-0.0224632576373478,-0.0225375175984485,-0.0226117478244229,-0.0226856341708176,-0.0227596227029729
"mu_A_cdKreab",0.0378946636508005,0.0522232098461085,0.0583298551695693,0.0611697162181475,0.0625919716706265,0.063367027505277,0.0638354574736775,0.0641579328939746,0.0644130528572363,0.0646400058278236,0.0644982199161725,0.0644923815004869,0.0646189829537468,0.0647977406762781,0.065000242903817,0.0652164679161819,0.065441952591615,0.065674862069959,0.0659146983768936,0.0661607993631155,0.0664123684171266,0.0666690784717854,0.0669304753694312,0.0671962487033709,0.0674658456919166,0.0677388019342232,0.068014921364305,0.0682939468404591,0.0685755723876054,0.0688595171838158,0.0691455515801821,0.0694334328276495,0.0697230020314639,0.0700141444321315,0.0703066078874318,0.0706003609502895,0.0708952167178599,0.071191063335285,0.0714878397046955,0.0717854222091118,0.0720837921740189,0.072382770663574,0.0726823978406326,0.0729825409818034,0.0732832366790529,0.0735843750206094,0.0737784397288153,0.0737638258118088,0.0736308350341589,0.0734528419520994,0.0732647674159075,0.073084860158115,0.0729244894064825,0.0727869152275648,0.0726727239586537,0.0726337303268475,0.0727197654734085,0.0729018201532852,0.0731493559723967,0.0734406755805375,0.0737625580856302,0.0741051361713682,0.0744652177518478,0.0748378768589376,0.0752216213675091,0.0756147438610726,0.07601568031512,0.0764242092924134,0.0768406932719389,0.0772648390072677,0.0776969340571694,0.0781365570860821,0.0785828455273845,0.0790386491630903,0.0795042673509466,0.0799819116296742,0.080470358832249,0.0809721040836379,0.0814899635922683,0.0820286757325474,0.0825878986169045,0.0831690017446601,0.0837228834476481,0.0841967723623388,0.0846091326794378,0.0849818727749494,0.0853312052428232,0.0856648164373398,0.0859893927775911,0.0863069253048824,0.0866206291679223,0.0869319408355804,0.0872418533844478,0.0875506107244374,0.0878584088123204,0.0881654787121881,0.0884723376285734,0.0887789322707605,0.089085272791391,0.0893916189405675
"mu_A_insulin",-0.103428497924207,-0.149646064934234,-0.17090349258922,-0.181415138611464,-0.186906514747091,-0.189900054590591,-0.191589494813558,-0.192568466539495,-0.193148138324289,-0.193496192870254,-0.1937292933429,-0.193911628931186,-0.194073137853495,-0.194219106496477,-0.194351019461019,-0.194468640722168,-0.194572711844325,-0.194664033174859,-0.194743531898022,-0.194812221199683,-0.19487116403827,-0.194921387398344,-0.194963766480225,-0.194999095698489,-0.195028063622469,-0.195051320307104,-0.19506948817031,-0.195083107275049,-0.195092598115349,-0.195098399129848,-0.195100873731756,-0.1951003449848,-0.195097120656542,-0.195091457966782,-0.195083576977844,-0.195073731935931,-0.19506206836488,-0.19504878784511,-0.195034024487581,-0.195017929121283,-0.195000612715932,-0.194982208054324,-0.194962776667054,-0.194942433645014,-0.194921266999836,-0.194899338402154,-0.246700181432428,-0.346748473719002,-0.451667981513318,-0.546189997058651,-0.63105456432756,-0.699697992641807,-0.761091476168064,-0.81821105998987,-0.869614492145963,-0.900058209105307,-0.908410388775816,-0.906553910505561,-0.899166994646766,-0.888006610248392,-0.874815943569223,-0.859882063496709,-0.843411700287686,-0.825804594221283,-0.807210445719347,-0.789564685576112,-0.772088369902564,-0.754046360910659,-0.734029673352756,-0.711385435236851,-0.686657769344514,-0.659034443860217,-0.631210879187022,-0.60271814319554,-0.572090364347843,-0.539581161836952,-0.503857323988669,-0.466404779717076,-0.425235154375521,-0.380086274014051,-0.331902411049482,-0.275292196216177,-0.232863862135879,-0.213365194384074,-0.20362989853942,-0.198441151451704,-0.195534332332824,-0.193835609430059,-0.192807225794186,-0.192165228165519,-0.191751051781786,-0.191474973898858,-0.191285110837973,-0.191149759312593,-0.191049421364321,-0.190971679314374,-0.190908752222941,-0.190856047493175,-0.190810124577624,-0.190768648848598
"mu_B_insulin",-0.372381874882247,-0.539259776381448,-0.615988413413049,-0.653920342117023,-0.673722667580081,-0.684506627425774,-0.690576524143478,-0.694082864193659,-0.696146885207173,-0.697375738564979,-0.698192913335461,-0.698832663526586,-0.69939520361274,-0.699907287175949,-0.700370658867321,-0.70078488221794,-0.701151762169519,-0.701473998656102,-0.701754765925925,-0.701997467266832,-0.702205793892301,-0.702383147319083,-0.702532434510073,-0.702656373760221,-0.702757588549041,-0.702838449072077,-0.702901016781926,-0.702947052251662,-0.702978256389343,-0.702996105108418,-0.703001973052303,-0.702997025241979,-0.702982295853196,-0.702958763898042,-0.70292728370706,-0.702888615614938,-0.702843443919336,-0.702792413193497,-0.702736035345703,-0.702674860854622,-0.702609280835589,-0.702539710333771,-0.70246653681369,-0.702390065419015,-0.702310597172636,-0.70222837601993,-0.770606219936603,-0.902031106441064,-1.02084896749794,-1.1078575984876,-1.17780816311907,-1.23979996148943,-1.29306475801054,-1.33545128012276,-1.36695654552859,-1.38668871076127,-1.39504527839772,-1.39700147556811,-1.39512217841669,-1.39040855322855,-1.3832856418602,-1.37455826259299,-1.36442358615208,-1.35228997830099,-1.3386097230125,-1.32358828341743,-1.30726782038416,-1.28939260640388,-1.27116290122657,-1.25316389248188,-1.23430710779082,-1.21506507156088,-1.19582015835428,-1.1760397464441,-1.15473407337642,-1.12878523230543,-1.09750143229358,-1.0592597265658,-1.01168983476342,-0.954121302852844,-0.889371252190894,-0.814919971804774,-0.756693973301569,-0.728820466917606,-0.714439480886418,-0.706550881663113,-0.702009815340372,-0.699287227732248,-0.697595157409982,-0.696505129241476,-0.695776470237208,-0.695269474450914,-0.694901104783054,-0.694620501183753,-0.69439601190498,-0.694208303853072,-0.694044409521242,-0.693896268052776,-0.693758644003791,-0.693628126115623
"mu_KMuscleBase",-0.347567646247676,-0.505921578040396,-0.578834299409738,-0.615176386514199,-0.634390157841493,-0.645011877188948,-0.651090209285,-0.654662448019918,-0.656800165295478,-0.658093690301276,-0.658971594563413,-0.65963819857833,-0.660205032839964,-0.660707443950639,-0.661152136745729,-0.66154572408035,-0.661892532836828,-0.662196093319215,-0.662460715420243,-0.66269025397146,-0.662888153618459,-0.663057571653031,-0.66320139438429,-0.663322200749683,-0.663422505530185,-0.663504451382942,-0.663569748407849,-0.663620112912481,-0.663657007830144,-0.663681880827271,-0.663695897081438,-0.663700165685052,-0.663695530820851,-0.663682961339848,-0.663663167014016,-0.663636922970498,-0.663604772995723,-0.663567263842456,-0.663524931223112,-0.663478210192829,-0.663427549314339,-0.663373232445217,-0.663315654344899,-0.663255053091262,-0.663191725562865,-0.663125897612435,-0.660686761721378,-0.656747321691297,-0.652948124939475,-0.649557275569121,-0.646454488216694,-0.643556151400502,-0.640778656743027,-0.638095441659271,-0.635467061777659,-0.634322769666281,-0.634718277252478,-0.635547342464382,-0.63648149580994,-0.637421822045103,-0.638346893344504,-0.639262069457854,-0.640174894278972,-0.641095424931635,-0.642029057506827,-0.642970464054483,-0.643924729254895,-0.644888796078324,-0.645863735647477,-0.646850235304909,-0.647848070033831,-0.648848921231103,-0.649878302376623,-0.650947426465185,-0.652045710308774,-0.653191250218379,-0.654392352209683,-0.655628535428458,-0.656903450976572,-0.65823562429179,-0.659599593841568,-0.660919514777202,-0.661245461483454,-0.6609101399884,-0.660533276535133,-0.660224553050847,-0.659981370155672,-0.659789379375503,-0.659629942357769,-0.659491993203047,-0.659367749813299,-0.659252953176281,-0.659144150106886,-0.659039209629007,-0.658937392961289,-0.658837166431946,-0.658737977718989,-0.658639706420916,-0.658541680895662,-0.658443872148061
"mu_Kecf_base",0.66682607266148,0.955097160093749,1.08510267432796,1.14882889787718,1.18208226890133,1.20027842690291,1.2106067476014,1.21663297812379,1.2202216179402,1.22238520426243,1.22369889780098,1.22460335559001,1.22528695097212,1.22582019355654,1.22624030498253,1.22656997666755,1.22682480520466,1.22701675113056,1.22715558121742,1.22724841082275,1.22730126711167,1.22731913406395,1.22730618105974,1.22726609277804,1.22720188592869,1.22711607784925,1.22701101563341,1.22688870575512,1.22675104682226,1.22659948083587,1.22643549558511,1.22626023235583,1.22607490680152,1.22588038826349,1.22567769029389,1.22546747116323,1.22525051090678,1.2250274468003,1.22479880944964,1.22456512236154,1.22432685282692,1.22408441674385,1.22383819283539,1.22358850128126,1.2233356406011,1.22307987471672,1.21204080441852,1.19062347775474,1.16865512817345,1.14833909696966,1.12991676267634,1.11326121757383,1.09816800658654,1.08445648620644,1.07178250575636,1.06401696705865,1.06237373261895,1.0633839937999,1.06566217296422,1.0685676532807,1.07184193567002,1.07539276025049,1.07915626660906,1.08311611699293,1.0872799992576,1.09160996438459,1.09612095116941,1.10080990897927,1.10568219494667,1.11075271985995,1.11606226276988,1.12158950107012,1.12728791774044,1.13330861221547,1.13974928710914,1.14651228127699,1.15368773848099,1.16132910380369,1.16958288799921,1.17859649920656,1.18846414284937,1.19944415768102,1.20745450502067,1.2104975476295,1.21165499976186,1.21204169883946,1.2120854350359,1.21196884807586,1.21177123877105,1.21153229801642,1.21127147321579,1.21099794619565,1.21071685215118,1.21043193078106,1.2101444483928,1.20985550377298,1.20956568493068,1.20927512591175,1.2089841234337,1.20869296320991
"mu_ALD_eq",-1.6216993048156,-2.34170266037526,-2.66263573663209,-2.81819083585901,-2.89849472921313,-2.94199181641749,-2.96643678366405,-2.98056004164926,-2.9888786996826,-2.99383519200862,-2.99663533666295,-2.99834993041143,-2.99943875833509,-3.00010363740734,-3.00046600780438,-3.00060452564813,-3.00057308195405,-3.00040906333707,-3.00013841953732,-2.99978073290018,-2.99935024055184,-2.99885778337173,-2.99831226709025,-2.99772078488998,-2.99708909043854,-2.99642189765504,-2.995723217871,-2.99499654687674,-2.9942448350059,-2.99347070459796,-2.99267650144648,-2.9918640716341,-2.99103528389077,-2.99019174200938,-2.98933481891509,-2.98846567705996,-2.98758557982533,-2.98669546960119,-2.98579622747438,-2.98488869954007,-2.98397364110442,-2.98305167167817,-2.98212336413561,-2.98118930554121,-2.98024996090026,-2.97930579335931,-2.9458516510943,-2.87527007586924,-2.80096387463899,-2.73167772857335,-2.66822300982915,-2.61099035073075,-2.56003419603854,-2.51422565457215,-2.47218638083467,-2.44455215454402,-2.43651275508247,-2.43774701399124,-2.44371730034523,-2.45216825262509,-2.46209643777304,-2.47311877842222,-2.48492967633948,-2.49739152151859,-2.51053564514437,-2.52437673394956,-2.53896898698828,-2.55433471253913,-2.57050617069997,-2.58752059477568,-2.60544946873657,-2.62413528795721,-2.64321357518252,-2.66325331260463,-2.68472992570618,-2.70737010598337,-2.73159208490838,-2.75776268306417,-2.78633762226746,-2.81782921428056,-2.85184270482819,-2.88960680786143,-2.91924063144971,-2.93184265834507,-2.93726515555938,-2.93950393811879,-2.94022251392924,-2.94017176726987,-2.9397142759064,-2.93903289850634,-2.93822366500438,-2.93733921305559,-2.93640989112175,-2.93545282772286,-2.93447830626799,-2.93349286417742,-2.93250003411928,-2.93150242812723,-2.93050163213329,-2.92949856970981
