"","time1","time2","time3","time4","time5","time6","time7","time8","time9","time10","time11","time12","time13","time14","time15","time16","time17","time18","time19","time20","time21","time22","time23","time24","time25","time26","time27","time28","time29","time30","time31","time32","time33","time34","time35","time36","time37","time38","time39","time40","time41","time42","time43","time44","time45","time46","time47","time48","time49","time50","time51","time52","time53","time54","time55","time56","time57","time58","time59","time60","time61","time62","time63","time64","time65","time66","time67","time68","time69","time70","time71","time72","time73","time74","time75","time76","time77","time78","time79","time80","time81","time82","time83","time84","time85","time86","time87","time88","time89","time90","time91","time92","time93","time94","time95","time96","time97","time98","time99","time100"
"mu.star_B_cdKsec",0.0085723176190344,0.0119779939594044,0.0135342341760708,0.0143226007114797,0.0147633194819874,0.015035913191302,0.0152200622759574,0.0153578177565426,0.0154702361088732,0.015567837123565,0.0156588974196573,0.0157386851106294,0.015814474201361,0.0158868576317679,0.0159575364246482,0.0160273003851906,0.0160966719663857,0.0161660866446296,0.0162355122297365,0.0163051429504496,0.016375138616843,0.0164453279521769,0.0165157210537794,0.0165864457793522,0.0166574164857379,0.0167286347300175,0.0168000662143311,0.01687169871103,0.0169434945306855,0.0170154438658305,0.0170875547860274,0.0171598253194282,0.0172321845371091,0.0173046571688166,0.0173772287403619,0.0174498865512401,0.017522607588919,0.0175954022276748,0.017668264816676,0.0177411799156905,0.0178141018524385,0.0178871132181933,0.0179601195787747,0.0180331815489747,0.0181062646617201,0.0181793613520574,0.0183096180420364,0.0185204805129149,0.0187816903363648,0.018861345780157,0.0187018003712004,0.0184520416329738,0.0181684113966092,0.017873810041973,0.0175841890256868,0.0174148413234216,0.0174045240563901,0.0174772051892235,0.0175943164156286,0.0177394887992317,0.0179034028299052,0.0180800272293491,0.0182674200090272,0.0184629195133815,0.0186652434894244,0.0188737853357605,0.019087541793282,0.0193064403561313,0.0195304634747154,0.0197595773534306,0.0199939057855288,0.0202335677383103,0.0204790615378783,0.0206550257685324,0.0207392320608144,0.020784815644884,0.0208092658313383,0.0208237054768121,0.0208332741036191,0.0208383613728815,0.0208426641197141,0.0208464525236304,0.0208696152121507,0.0209179806962721,0.0209788166217165,0.0210447666539681,0.021114034263557,0.0211849477026183,0.0212566677698333,0.0213287937211984,0.0214013889021283,0.0214741760638415,0.0215467771809623,0.0216195260458498,0.0216925807677174,0.0217655610958569,0.0218383767644787,0.0219112866716331,0.0219841821401629,0.0220570921192742
"mu.star_A_cdKreab",0.0380440701676769,0.0523009947662237,0.058280859727641,0.0610061991136567,0.0623434892166837,0.0630582390376076,0.0634866887218349,0.0637832297400607,0.0640203447862931,0.0642350806536871,0.0640665114982405,0.0640453498563041,0.0641668412358119,0.0643441163812959,0.0645466262517109,0.0647639452767627,0.0649914288746082,0.0652270173473653,0.0654695933737494,0.0657185059162574,0.0659733098380436,0.0662334110827216,0.0664982094671266,0.066767276662423,0.0670403709848216,0.0673170719566636,0.067596943841153,0.0678796566277294,0.0681649536120776,0.0684526074699491,0.0687423116299143,0.0690338889908603,0.0693271578745756,0.0696219524957446,0.069918136005122,0.0702154957308887,0.0705139770716688,0.0708134699871835,0.0711138370866982,0.0714150313233738,0.0717169519711251,0.0720195297440647,0.0723226787933771,0.0726263991733175,0.0729306045236371,0.0732352441847412,0.0735991866400527,0.0740948638708572,0.0746978262860967,0.0752228521888381,0.0754050594522394,0.0752380465939162,0.0748024333183568,0.0741768278772884,0.073427805158106,0.0728311449950603,0.0726349388303736,0.0727338226390139,0.0730290243182066,0.0734544956491031,0.0739672368784616,0.0745388675729785,0.0751504552035703,0.0757880480331488,0.0764435165625017,0.0771089402036134,0.0777799930428271,0.0784528689517876,0.0791251732195694,0.0797955144761725,0.0804627497203294,0.0811269173713866,0.0817879347297521,0.0823911129181636,0.0828724665014746,0.083240684601272,0.0835348018584602,0.0837764350840194,0.0839840062068731,0.084166964053634,0.0843308798972719,0.0844805968269137,0.0846503465701077,0.0848667470672197,0.08511799833182,0.0853907503898805,0.0856772223763468,0.0859717378880175,0.0862712704428653,0.0865741289015331,0.0868787260234401,0.0871847263576324,0.0874917862358912,0.0877995807120857,0.0881075152266178,0.0884155649001264,0.0887238338030576,0.0890322055843585,0.0893406359394405,0.0896491861562021
"mu.star_A_insulin",0.442537242996663,0.642687792544436,0.73586156092144,0.782412462741722,0.806900208698499,0.820303255531556,0.827873614037627,0.832256137056323,0.834841497025015,0.836382267405435,0.837420427422092,0.838217802794974,0.838908226491159,0.839528756139899,0.840086382756371,0.840581840087614,0.841018276165038,0.841398930673475,0.841728004415493,0.842009853171294,0.842248874366619,0.842449168922508,0.84261452763009,0.842748439245168,0.842854138352416,0.842934436288078,0.842991874985308,0.843028790054808,0.843047251348928,0.843049150334769,0.843036068966523,0.84300954711039,0.842970866092942,0.842921256856828,0.842861784683452,0.842793357901024,0.842716856661799,0.842633081250059,0.84254264635598,0.842446242187086,0.842344378492288,0.84223758205071,0.842126280181155,0.842010895292521,0.841891789057224,0.841769234272372,0.764973361708526,0.57847725851771,0.331630903123372,0.265955474990972,0.477717251872224,0.780542241110948,1.08757212067293,1.36948479198806,1.6168145842263,1.76357433618335,1.80363666773985,1.79201122315384,1.75211099858659,1.69468738723478,1.62496541185246,1.54560072481112,1.45792871041402,1.36265356537485,1.26017125814511,1.15071693147804,1.03447744998465,0.911642166350228,0.78242670908577,0.647077907603548,0.505870778470528,0.359095867247223,0.207041202030974,0.112850644019041,0.136435080020454,0.20320648991536,0.285675960353511,0.373770815685983,0.463436394053347,0.552658846547629,0.640498647678629,0.726339696873846,0.785935040808531,0.813245586785973,0.82671377303941,0.833728837052206,0.837522040286337,0.839629001821135,0.84080682196773,0.841454695837195,0.841795394792093,0.841950537432123,0.841990669778723,0.841959167807924,0.841882559186678,0.841776926815467,0.841652131189411,0.841514490263998,0.841368343845668,0.84121664814973
"mu.star_KMuscleBase",0.362001663449407,0.524880759370761,0.598975674693979,0.635413141491763,0.654421698140406,0.664802605283776,0.670682198385357,0.674106543154128,0.676142614310743,0.677367792659681,0.678203802801369,0.678852322823889,0.679411979399131,0.679916178006034,0.680368224063489,0.680770134921472,0.681124609949081,0.681434524383325,0.681703841870461,0.681936499557975,0.68213591327275,0.682305211070663,0.68244753222947,0.682565587233277,0.682661968227091,0.682738842474899,0.682798195417565,0.682841830007821,0.682871377075937,0.682888253894225,0.682893727272421,0.682888924271432,0.682874871018027,0.682852506985282,0.682822594303946,0.6827859380385,0.682743104663502,0.682694740291132,0.682641368862367,0.682583432123405,0.682521367415159,0.682455560037117,0.68238636295832,0.682314073640207,0.682238951021345,0.682161286290261,0.683459503396238,0.685192848127459,0.685800953026381,0.683721381319674,0.680583819966474,0.675500037984996,0.667591384571579,0.656762924615234,0.643587532335252,0.636059147504631,0.636628209793729,0.640233380123282,0.645009863768886,0.650191370473844,0.655424617783778,0.660513602576556,0.665329723459662,0.669775937862465,0.673771240369222,0.677248019728097,0.680152219673813,0.682444379309778,0.684102515653364,0.685120232463926,0.685505632182454,0.685279881211733,0.684474537882777,0.682843308879075,0.68159713519275,0.680842817158699,0.680365333268855,0.679996947543447,0.679631147149497,0.679198228974738,0.678657317165919,0.677983945676631,0.677690985970517,0.67775194915246,0.67783300696312,0.677873164308378,0.677869219822721,0.677832937498656,0.677774053789615,0.677698524089934,0.677612180889226,0.6775187039018,0.67742050706229,0.677319181919898,0.677215438781524,0.677110325329544,0.677004214937083,0.676897082398483,0.676789525091061,0.676681629596786
"mu.star_Kecf_base",0.679191697490386,0.969926397437374,1.0996109469013,1.16224989396805,1.19437842516098,1.21164552890814,1.22127124318091,1.22679637899181,1.23003732098022,1.23196580263861,1.23311796358386,1.23391819556961,1.23453477959102,1.23502538247162,1.23541693566786,1.23572603050902,1.23596484489782,1.23614349373288,1.23627010977768,1.23635111407572,1.23639215697814,1.23639818527859,1.2363731955177,1.23632078870817,1.23624387531761,1.23614505910971,1.23602674741613,1.23589094528473,1.23573954647328,1.2355740916729,1.23539603199877,1.23520655724503,1.23500687920829,1.23479796433453,1.23458069893989,1.23435591400406,1.23412428526892,1.23388652046962,1.23364313335014,1.23339466444915,1.23314155913658,1.23288431182565,1.23262320535097,1.23235864358399,1.23209089890666,1.23182025110788,1.23742757621188,1.2506831096231,1.26622027261752,1.26530089486716,1.24122003908955,1.20715628053909,1.16851860244853,1.12833048333076,1.08865628548886,1.06393269720881,1.05898612930231,1.06298466637699,1.07144129040059,1.08234804767603,1.09471674008324,1.1080186942056,1.12194174960848,1.13627468140764,1.15085787738663,1.16555695187985,1.1802501031982,1.19482412553999,1.20917513472093,1.22320955089663,1.23684516021656,1.2500128815523,1.26265850804981,1.26929232861256,1.26838042383889,1.26460566553878,1.25960314727575,1.253994656643,1.24803566800777,1.24184851686128,1.23549405052975,1.22900827181471,1.22438577589707,1.22233469549618,1.22126744102145,1.22060758775604,1.22012956503896,1.21973723531406,1.21938687656456,1.21905799146279,1.21873962763302,1.21842728300505,1.21811854374202,1.21781132949586,1.21750484009727,1.21719898215332,1.21689309985884,1.21658713770325,1.21628140762403,1.21597558135818
"mu.star_ALD_eq",1.32121238145389,1.891437981709,2.14112252434258,2.25948100969379,2.31906617885165,2.350501506276,2.36770855466579,2.37740164173998,2.38297583856335,2.38622151549492,2.38798094072637,2.38904711114841,2.38973437255624,2.39015822053955,2.39038904538124,2.39047195542149,2.39043823352482,2.39031031285818,2.39010481037435,2.38983421440733,2.38950785328837,2.38913340010407,2.38871721486612,2.38826440261773,2.38777921350193,2.3872654325844,2.38672605790773,2.38616383736367,2.38558119430314,2.38498022776763,2.38436277905134,2.38373052225083,2.38308483309632,2.38242707688386,2.38175836248028,2.38107971046956,2.38039211329239,2.37969639650014,2.37899324005771,2.37828339574878,2.37756739515383,2.3768458454223,2.3761192102883,2.37538793153931,2.37465243537065,2.37391305496092,2.38750301383487,2.42305281353809,2.46742888730704,2.46878796185111,2.4005006501673,2.30417102917933,2.19882562027957,2.094514022691,1.99680809111304,1.93394946178388,1.91674903615737,1.92165788906285,1.93827848104766,1.96179986401022,1.98983114648562,2.02110956779336,2.05491576389908,2.09079248181597,2.12840332575701,2.16746033196944,2.20768180701123,2.24877245261358,2.29042137150103,2.33230380354444,2.37409495985418,2.4154832340994,2.4561826468484,2.48071062479247,2.48124272420006,2.47181887278244,2.45797343047231,2.44199211410547,2.42490324036998,2.40721762828594,2.38921486548564,2.37106365329491,2.35756604934038,2.35112747292802,2.34764311115364,2.34548667229755,2.34397251073409,2.34278710738969,2.34177599990621,2.34086035230391,2.33999864631177,2.33916833697239,2.33835586362025,2.33755382799336,2.33675820351969,2.33596663066551,2.33517748590336,2.33438964985789,2.33360272217985,2.33281634440207
"mu.star_etapsKreab",0.0362724521860859,0.0487846484267742,0.0536181137817618,0.0556786915047825,0.0566637637459853,0.0572184248042383,0.0575970614112589,0.0579064305161714,0.0581916607937209,0.0584728024151169,0.0587436560834867,0.0589654705025811,0.0591469352351152,0.0593020852194921,0.0594488898671089,0.0595954110117671,0.0597468911780631,0.0599066210820764,0.0600759301472495,0.0602546490518201,0.0604428577682335,0.0606402712425849,0.0608462111500999,0.0610599103435383,0.0612807665360086,0.0615080934745269,0.061741378981295,0.0619800020276,0.0622234245526107,0.0624711372484443,0.0627227473881067,0.0629779193465582,0.0632361746360589,0.0634973360676568,0.0637609972546219,0.0640269883072614,0.0642950465335876,0.0645649881717444,0.0648365958394079,0.0651097206374248,0.0653842324377,0.0656599795622393,0.065936823595609,0.0662146995269621,0.0664934782201418,0.0667731024779649,0.067092694444457,0.0675945332079356,0.0682830507762788,0.0690393213325154,0.0693201147755193,0.0690039414097603,0.0682262784766696,0.0671251477057399,0.065818748333817,0.0646276165014628,0.0639757639189088,0.0637996290197614,0.0639598382225576,0.0643478042390625,0.0648919823405649,0.0655412098723778,0.0662633387944364,0.0670327356133269,0.0678353599262238,0.0686602173000026,0.0694977983249246,0.07034270948992,0.0711916197817824,0.0720413676226291,0.0728897189989503,0.0737370691520002,0.0745835911493611,0.0754042269661949,0.0760529049686089,0.0765037328791288,0.0768123830526061,0.0770227846828279,0.0771696713565701,0.0772740016200845,0.0773489309036852,0.0774041405570788,0.0774630967180567,0.0775836915620696,0.0777595711910311,0.0779751053773499,0.0782168854447513,0.0784758513107753,0.0787442053475013,0.0790190168430469,0.0792981601295078,0.0795800001731897,0.0798637452272995,0.0801488370470106,0.0804343563550199,0.0807201516661272,0.0810065936796736,0.081293339264489,0.0815800204686043,0.0818668590019352
"sigma_V_plasma",0.323818514871256,0.264425783167177,0.197667942616375,0.146187504543591,0.108503041758522,0.0812605621215629,0.0615166199966867,0.0471015915777503,0.0365095670974801,0.0287091309627237,0.0227552578071306,0.0191001335323669,0.0173321249206973,0.0165343211015173,0.0161222627527119,0.0158323670122807,0.0155740533072805,0.0153251394288013,0.0150864842258618,0.0148640178393274,0.014662327627924,0.0144834686057863,0.0143277577273403,0.0141941889056309,0.0140807846114593,0.0139851714920941,0.0139049662256002,0.0138379565973838,0.0137822024899025,0.013735799608401,0.013697120560004,0.0136648457214215,0.0136378927955634,0.0136152993890835,0.01359624912074,0.0135801173396831,0.0135663428014651,0.0135545169563743,0.013544233353287,0.0135352130622917,0.01352717197064,0.0135199730370903,0.0135134084817565,0.0135073594375993,0.0135017034820753,0.0134963403517762,0.0267727932426196,0.0538208342979763,0.0750638488400725,0.0926745059719963,0.118796609543914,0.139184637527671,0.150783768051288,0.154431602932224,0.151832608095073,0.124034487978099,0.0880960781620819,0.061414784270062,0.0452644811879599,0.0387577765653772,0.0388988283454111,0.0419698214539302,0.0457268224831107,0.0492946078370556,0.0524259416807561,0.0550962508861159,0.0573464522197942,0.0592270183778968,0.0607846459522496,0.0620590519308644,0.0630829778515157,0.0638883556106659,0.0645083067075186,0.0588548110044332,0.0515102351707638,0.0468150960173489,0.0442963982861168,0.0430149604078469,0.0423116765714577,0.0418381012595862,0.0414274838878262,0.0410117555949562,0.0354206625702363,0.027859278384613,0.0222296059617671,0.0185661147026611,0.0163381245129167,0.0150329495823622,0.0142795793178641,0.013845993041933,0.0135948996727109,0.0134478006418533,0.01336002636753,0.0133062477544795,0.0132721346501725,0.0132493538911391,0.0132332352759626,0.0132211692828525,0.0132113191434174,0.0132027972641956
"sigma_V_inter",0.0782207195367541,0.0672457431684837,0.0532853923234607,0.0422600098320989,0.0343384598455435,0.028883069811064,0.02523174979673,0.0228400431773481,0.0212921727017807,0.0202944730909312,0.0196682560885699,0.0193368429915735,0.0192221007385922,0.0192587985482499,0.0194005977798801,0.0196114881989363,0.0198660858885484,0.020144941668955,0.0204324999959753,0.0207182313471976,0.0209952787938159,0.0212590365165092,0.0215065220956009,0.0217363683621598,0.0219483333017517,0.0221427425076774,0.0223202268970516,0.0224816000749767,0.0226279088938887,0.0227602959976073,0.0228798663599661,0.0229876807545589,0.0230847470815773,0.0231719583716492,0.0232502904192647,0.0233205576400105,0.0233834393388108,0.0234396474519975,0.023489833587589,0.0235344864745046,0.0235741758205772,0.0236093342006211,0.0236404058185061,0.0236677223146758,0.0236916766300267,0.0237125466795498,0.0239168778711094,0.0273428191067203,0.033093353242842,0.0364060875667218,0.0401844519094858,0.0422251684410535,0.0421043492858866,0.0405816236212688,0.0384454674033223,0.0333927192085993,0.0294053875441988,0.0268383758037459,0.0252919147536762,0.024414643353229,0.0239643412376771,0.023797601849396,0.0238407477525527,0.0240671205162939,0.0244791208381099,0.0250940297937348,0.0259298544601372,0.0269969371341296,0.0282921509084956,0.0297987465320721,0.0314907743502162,0.0333375913976038,0.0353096823257906,0.0339407392592991,0.0310798218694868,0.0288162002614557,0.0273135183435104,0.0263982101324855,0.0258761758378539,0.0256024050973185,0.0254825031788818,0.0254546259948062,0.0247957377649041,0.0242288441600773,0.0239139962565321,0.0237564550505269,0.0236807100459759,0.0236436349457435,0.0236227940672497,0.0236087304370043,0.0235970066196424,0.0235858808433947,0.0235746680559305,0.0235634211544903,0.0235516927843907,0.0235397143649187,0.0235278775263047,0.0235160813915677,0.0235043362944657,0.0234924464575975
"sigma_V_muscle",0.014803064109799,0.0234771586877216,0.0280023265399748,0.0305338755009003,0.0320298810512092,0.0329590501134414,0.0335629614055386,0.033976943174947,0.034275876334084,0.0345046946351711,0.0346963800837843,0.0348659664730131,0.03503023804806,0.0351949283890417,0.035360316035798,0.0355284301824547,0.0357005999764772,0.0358785401589047,0.0360628351157676,0.0362541285503285,0.0364536009738159,0.036661644190551,0.0368788986688448,0.0371057780112462,0.0373429246056431,0.037590703564164,0.0378494080514085,0.0381192333851069,0.0384002285122394,0.0386926436080106,0.0389963276092981,0.0393113926846675,0.0396377180242842,0.0399752052491738,0.0403237274064754,0.0406831325017763,0.0410531943011714,0.0414337480064784,0.0418245469073792,0.0422254835691965,0.0426360802202028,0.04305632880739,0.0434858615750837,0.043924459277475,0.0443718611834954,0.0448278121088542,0.0453615209844998,0.0459939651397023,0.0467982302300371,0.0471605412227975,0.0466671376052424,0.0460051574840638,0.045425364428552,0.0450031515025469,0.0447405240648678,0.0449016025511721,0.0454801624273356,0.0461792847097532,0.04691190884041,0.0476558398145404,0.0484127881822316,0.0491881805010094,0.0499862538478013,0.0508163337337316,0.0516841688564813,0.0525945846022158,0.0535522680815973,0.0545611502211328,0.055622883804508,0.0567374116678289,0.0579022775487591,0.0591133256213275,0.0603664923240584,0.0613516507177378,0.0618768684633879,0.0622311694108543,0.0625403605205931,0.0628522500717865,0.0631834572274217,0.0635373976347665,0.0639135928058388,0.0643083485534755,0.0647928169703115,0.0653814905750682,0.066004797843848,0.0666428787060256,0.0672887500380675,0.0679379106048307,0.0685898794773308,0.069244083273478,0.0699001946609759,0.0705579102106487,0.0712174824958077,0.0718789085483948,0.072541881015967,0.0732064036751352,0.0738724412142715,0.0745399376377399,0.0752089234271186,0.0758793982751244
