"","time1","time2","time3","time4","time5","time6","time7","time8","time9","time10","time11","time12","time13","time14","time15","time16","time17","time18","time19","time20","time21","time22","time23","time24","time25","time26","time27","time28","time29","time30","time31","time32","time33","time34","time35","time36","time37","time38","time39","time40","time41","time42","time43","time44","time45","time46","time47","time48","time49","time50","time51","time52","time53","time54","time55","time56","time57","time58","time59","time60","time61","time62","time63","time64","time65","time66","time67","time68","time69","time70","time71","time72","time73","time74","time75","time76","time77","time78","time79","time80","time81","time82","time83","time84","time85","time86","time87","time88","time89","time90","time91","time92","time93","time94","time95","time96","time97","time98","time99","time100"
"mu.star_Kecf_base",0.679191697490386,0.969926397437374,1.0996109469013,1.16224989396805,1.19437842516098,1.21164552890814,1.22127124318091,1.22679637899181,1.23003732098022,1.23196580263861,1.23311796358386,1.23391819556961,1.23453477959102,1.23502538247162,1.23541693566786,1.23572603050902,1.23596484489782,1.23614349373288,1.23627010977768,1.23635111407572,1.23639215697814,1.23639818527859,1.2363731955177,1.23632078870817,1.23624387531761,1.23614505910971,1.23602674741613,1.23589094528473,1.23573954647328,1.2355740916729,1.23539603199877,1.23520655724503,1.23500687920829,1.23479796433453,1.23458069893989,1.23435591400406,1.23412428526892,1.23388652046962,1.23364313335014,1.23339466444915,1.23314155913658,1.23288431182565,1.23262320535097,1.23235864358399,1.23209089890666,1.23182024056415,1.23734318608353,1.25070821023581,1.26607002611547,1.26414748987894,1.23959258827383,1.20599117652396,1.16845005366612,1.12963703756499,1.09132237989278,1.06751060780393,1.06287304427151,1.06690742497639,1.0752874758936,1.08607610983209,1.09831892304671,1.11150263936045,1.12531998524319,1.13956378109039,1.15408394753926,1.16876376602694,1.18348226323572,1.1981226368306,1.21257200101606,1.22672446891756,1.24049079126291,1.25379840681502,1.26658913987762,1.27344428787109,1.27287650686967,1.26949504763088,1.26489854788846,1.25968994135701,1.2541180196798,1.24829878563427,1.24229251477351,1.23613479306696,1.23180145506212,1.2299878433073,1.22912666681757,1.22864689234354,1.22833130606638,1.22808560136251,1.22786934094887,1.22766376218316,1.22745901334864,1.2272511641706,1.22703831111689,1.22681980248723,1.22659540148905,1.22636538227678,1.22612990994773,1.22588933386071,1.22564399995213,1.22539428405381
"mu.star_ALD_eq",1.32121238145389,1.891437981709,2.14112252434258,2.25948100969379,2.31906617885165,2.350501506276,2.36770855466579,2.37740164173998,2.38297583856335,2.38622151549492,2.38798094072637,2.38904711114841,2.38973437255624,2.39015822053955,2.39038904538124,2.39047195542149,2.39043823352482,2.39031031285818,2.39010481037435,2.38983421440733,2.38950785328837,2.38913340010407,2.38871721486612,2.38826440261773,2.38777921350193,2.3872654325844,2.38672605790773,2.38616383736367,2.38558119430314,2.38498022776763,2.38436277905134,2.38373052225083,2.38308483309632,2.38242707688386,2.38175836248028,2.38107971046956,2.38039211329239,2.37969639650014,2.37899324005771,2.37828339574878,2.37756739515383,2.3768458454223,2.3761192102883,2.37538793153931,2.37465243537065,2.37391304576396,2.39088373193744,2.44116043465073,2.50404095381866,2.51611615071531,2.45176366119093,2.3573839113042,2.2530364045401,2.14885696168328,2.0503879212989,1.98586096168501,1.96617794868442,1.96828314255088,1.98207120464853,2.00287729959892,2.02838300429437,2.05735132744261,2.08906152843447,2.12305202346122,2.15902618245889,2.19672973895599,2.2358543642395,2.27606783198716,2.31702309841502,2.35835371192162,2.39969584141445,2.44072025564365,2.48112024859819,2.50555515537782,2.50638676820316,2.49745715986662,2.48418045133199,2.4687833834093,2.45226281652599,2.4351169591085,2.41761514603659,2.39992146880912,2.38683285044887,2.38073920643506,2.37754925572941,2.37565105403688,2.37436701991703,2.37338878695666,2.37256590695575,2.37182221569943,2.37111778054103,2.37043180765094,2.36975239858075,2.36907308213508,2.36839091516895,2.36770422139565,2.36701209138582,2.3663143255219,2.36561088803525,2.36490187148341
"mu.star_etapsKreab",0.0362724521860859,0.0487846484267742,0.0536181137817618,0.0556786915047825,0.0566637637459853,0.0572184248042383,0.0575970614112589,0.0579064305161714,0.0581916607937209,0.0584728024151169,0.0587436560834867,0.0589654705025811,0.0591469352351152,0.0593020852194921,0.0594488898671089,0.0595954110117671,0.0597468911780631,0.0599066210820764,0.0600759301472495,0.0602546490518201,0.0604428577682335,0.0606402712425849,0.0608462111500999,0.0610599103435383,0.0612807665360086,0.0615080934745269,0.061741378981295,0.0619800020276,0.0622234245526107,0.0624711372484443,0.0627227473881067,0.0629779193465582,0.0632361746360589,0.0634973360676568,0.0637609972546219,0.0640269883072614,0.0642950465335876,0.0645649881717444,0.0648365958394079,0.0651097206374248,0.0653842324377,0.0656599795622393,0.065936823595609,0.0662146995269621,0.0664934782201418,0.0667730829560743,0.0673851604409337,0.0686811193327746,0.0703955237192021,0.072263570867402,0.0733772429462081,0.073564108496682,0.0730592145063114,0.0720819766353836,0.0708011490769528,0.0695500763788645,0.0687616419843882,0.0684044760563301,0.068363701700328,0.0685489047961671,0.0688935976551193,0.0693548881897571,0.0699015260531747,0.0705126149527146,0.07116826809458,0.0718528162957364,0.0725553243474867,0.0732661187435069,0.0739819442930786,0.0747003349340553,0.0754195392443188,0.0761391393535955,0.0768621614368848,0.0775649699640182,0.0781065765573098,0.0784574062386417,0.0786701094399965,0.0787947658570621,0.0788632373185285,0.0788958559874827,0.0789050479355485,0.0788992538821455,0.078903871671705,0.0789708045172556,0.0791001930526649,0.0792726148677428,0.0794743303683705,0.0796957760189742,0.0799303544235347,0.0801745231657003,0.0804257303832959,0.0806821578361095,0.0809423542680787,0.0812056704208207,0.0814715227354746,0.0817395146172046,0.0820095523645214,0.0822813265879823,0.0825543426081338,0.0828286403574288
"sigma_V_plasma",0.323818514871256,0.264425783167177,0.197667942616375,0.146187504543591,0.108503041758522,0.0812605621215629,0.0615166199966867,0.0471015915777503,0.0365095670974801,0.0287091309627237,0.0227552578071306,0.0191001335323669,0.0173321249206973,0.0165343211015173,0.0161222627527119,0.0158323670122807,0.0155740533072805,0.0153251394288013,0.0150864842258618,0.0148640178393274,0.014662327627924,0.0144834686057863,0.0143277577273403,0.0141941889056309,0.0140807846114593,0.0139851714920941,0.0139049662256002,0.0138379565973838,0.0137822024899025,0.013735799608401,0.013697120560004,0.0136648457214215,0.0136378927955634,0.0136152993890835,0.01359624912074,0.0135801173396831,0.0135663428014651,0.0135545169563743,0.013544233353287,0.0135352130622917,0.01352717197064,0.0135199730370903,0.0135134084817565,0.0135073594375993,0.0135017034820753,0.0134963404476336,0.0495928973925706,0.11386126800644,0.168149906825072,0.168481416446311,0.154352927074617,0.150790864485083,0.153113886084205,0.155137764241037,0.15414596077509,0.128538210581215,0.0940601354680804,0.0675564495023786,0.0498303301627791,0.0401101027338884,0.0368799723246715,0.0377191674879015,0.0404031380305344,0.0436656810277024,0.0470271651316047,0.0502166980668543,0.0530762882850945,0.0555623769410935,0.0576203688639821,0.0593530726813132,0.0608298990396284,0.0620261334340844,0.0629625394434366,0.0574147246231604,0.050303855992901,0.0459725557639358,0.0438314222598252,0.0428736682709583,0.0424225202738835,0.042134456809948,0.0418606359234867,0.0415439478159043,0.0360616046527603,0.0285585417070021,0.0229194376833542,0.0191979452391035,0.0168852173383307,0.0154895075570611,0.0146555062362649,0.0141557979028671,0.0138530188373335,0.0136668778923162,0.0135501474140749,0.0134749595094472,0.0134252547007102,0.0133912435190563,0.0133672742464964,0.0133497598399934,0.0133363488828206,0.0133257682310741
"sigma_V_inter",0.0782207195367541,0.0672457431684837,0.0532853923234607,0.0422600098320989,0.0343384598455435,0.028883069811064,0.02523174979673,0.0228400431773481,0.0212921727017807,0.0202944730909312,0.0196682560885699,0.0193368429915735,0.0192221007385922,0.0192587985482499,0.0194005977798801,0.0196114881989363,0.0198660858885484,0.020144941668955,0.0204324999959753,0.0207182313471976,0.0209952787938159,0.0212590365165092,0.0215065220956009,0.0217363683621598,0.0219483333017517,0.0221427425076774,0.0223202268970516,0.0224816000749767,0.0226279088938887,0.0227602959976073,0.0228798663599661,0.0229876807545589,0.0230847470815773,0.0231719583716492,0.0232502904192647,0.0233205576400105,0.0233834393388108,0.0234396474519975,0.023489833587589,0.0235344864745046,0.0235741758205772,0.0236093342006211,0.0236404058185061,0.0236677223146758,0.0236916766300267,0.0237125445787276,0.0229988581978365,0.0264047883302151,0.0378981973043466,0.0524715557680955,0.0611373440017725,0.0632425711916878,0.0611735111005704,0.0569708574617253,0.0519792428133313,0.0454978597762709,0.0399005177732523,0.0353217420301173,0.031586798486457,0.0285516023693927,0.0261083885564678,0.0241836975142877,0.0227297680614409,0.0217214519247974,0.0211511666964013,0.0210346514016946,0.0213808257774551,0.022174707804439,0.0233784741064961,0.0249336144397907,0.0267656593722743,0.0288060559954109,0.0310008757812844,0.0296598440792657,0.0270936213228843,0.0252998061176648,0.0242832437477025,0.0237865507999428,0.0236004919112499,0.023588870018856,0.0236729029606447,0.0238089206391088,0.023277070607737,0.0227949479809199,0.0225601144611733,0.0224863509098029,0.0224978600099867,0.0225487566514676,0.022614829808549,0.0226838866166125,0.0227507474998799,0.0228136172691675,0.0228719570110946,0.0229255137689161,0.0229744149723052,0.0230190835804115,0.02305973032969,0.0230966344491632,0.0231302190684977,0.0231606280575675
"sigma_V_muscle",0.014803064109799,0.0234771586877216,0.0280023265399748,0.0305338755009003,0.0320298810512092,0.0329590501134414,0.0335629614055386,0.033976943174947,0.034275876334084,0.0345046946351711,0.0346963800837843,0.0348659664730131,0.03503023804806,0.0351949283890417,0.035360316035798,0.0355284301824547,0.0357005999764772,0.0358785401589047,0.0360628351157676,0.0362541285503285,0.0364536009738159,0.036661644190551,0.0368788986688448,0.0371057780112462,0.0373429246056431,0.037590703564164,0.0378494080514085,0.0381192333851069,0.0384002285122394,0.0386926436080106,0.0389963276092981,0.0393113926846675,0.0396377180242842,0.0399752052491738,0.0403237274064754,0.0406831325017763,0.0410531943011714,0.0414337480064784,0.0418245469073792,0.0422254835691965,0.0426360802202028,0.04305632880739,0.0434858615750837,0.043924459277475,0.0443718611834954,0.0448278009713268,0.0452023511004568,0.045091211836251,0.0447138063407672,0.0439382756547813,0.0427379526357856,0.0417322162259137,0.0410797743720736,0.0407550256554824,0.0406743503078622,0.0410738638458214,0.0418714029775979,0.0427438894129795,0.0435952250508915,0.0443998586923057,0.0451483011216869,0.0458382337129773,0.0464694780789052,0.0470423720378954,0.0475576302824623,0.0480186242978643,0.0484347270153808,0.0488184907563947,0.0491858063872223,0.0495547788921981,0.0499410884073736,0.0503618764480461,0.050826192009048,0.0512065083590521,0.0514056000660571,0.0515506223148059,0.0517022260323163,0.0518848057827684,0.0521045695454986,0.052358880683818,0.0526402740811226,0.0529430762951847,0.0533100601035396,0.0537294709739123,0.0541576993087126,0.0545882285940264,0.0550203011295364,0.0554551886991964,0.055894083280311,0.0563380155171861,0.0567879822446914,0.0572441679397668,0.0577069027319067,0.0581761093702199,0.0586517199437021,0.0591334621818554,0.0596214816529627,0.0601158123646169,0.0606161917766698,0.0611223894877944
"sigma_kgut",0.0223731598098386,0.0313028932737153,0.0363045846389939,0.0392053184108415,0.0408233941011141,0.0416525954494549,0.0419802762354197,0.041978875809213,0.041751363886787,0.0413632851669289,0.0393427377320735,0.0371550026041412,0.0350858867842372,0.0328954153536959,0.0306077127094681,0.0282868372301165,0.0259917187700733,0.0237670121829933,0.0216481195044522,0.0196638502820256,0.0178379262896384,0.016190369384965,0.014737198954153,0.0134902609048588,0.0124560065339001,0.0116339412122927,0.0110150931116933,0.0105816011047772,0.0103081005384703,0.0101644510451642,0.0101193716619582,0.0101434345720005,0.0102110893656592,0.0103015770348612,0.0103989179891477,0.0104912034001829,0.0105701746360995,0.010630290454145,0.0106681442079394,0.0106819593064427,0.0106711410656227,0.0106359543773247,0.0105772671656441,0.0104962984916726,0.0103946211480613,0.0102739041809189,0.0273981011269698,0.0672740010890593,0.107432025094021,0.136152971630933,0.151486860465413,0.160110453757379,0.164352388077465,0.165813798506893,0.16541000070806,0.163456524113394,0.160141899553251,0.155810089854637,0.150706656023866,0.145012973294912,0.138876599083493,0.132421298206952,0.125757391429983,0.119655839622374,0.115677373031632,0.111587043072866,0.106717014696567,0.101060003794638,0.0948455393788575,0.0877324100566375,0.0797918814800332,0.07025081317516,0.0588714666858198,0.0454386501082817,0.0396575766962637,0.0384590329113766,0.0387990973064668,0.0395634884893303,0.0403642387342793,0.0410729136348634,0.0416513444775272,0.042091706978723,0.0423855692203784,0.0425272395644864,0.0425340618771415,0.0424196533604403,0.0421980891290705,0.0418793225720151,0.0414740452436814,0.0409914164514953,0.0404399468657751,0.0398277825501663,0.0391626654898673,0.0384513417082883,0.0377006017164083,0.0369167627449314,0.0361058559977122,0.0352731687435361,0.0344233632078523,0.0335610256488403
"sigma_Km",0.0690024610489361,0.0933268618261687,0.102753953900935,0.106905610558619,0.10889906667477,0.109918839545927,0.110464606557598,0.11076666174838,0.110936147216403,0.111030608026701,0.111095976697585,0.111148601894034,0.111200367153971,0.111248101614783,0.11129113741111,0.11132870611381,0.111360569766137,0.11138638152444,0.111406229482947,0.111420831933619,0.111430706637929,0.111436237481393,0.111437964944965,0.111436379291595,0.111431817596043,0.111424648675178,0.111415073414828,0.111403354911716,0.111389846301437,0.111374646947948,0.11135799179105,0.111339963914347,0.111320772151043,0.111300519986341,0.111279297504291,0.111257265724327,0.111234452342944,0.111210909483387,0.111186764882752,0.111162076270568,0.111136873117224,0.11111122437023,0.111085152345147,0.111058726309839,0.111031962682065,0.111004908819733,0.109454066317131,0.106053836004454,0.103039467257713,0.101299806387122,0.10175694146469,0.10538715719588,0.111758266456004,0.11970236111575,0.127806224231706,0.13338740293912,0.135609968840375,0.135890157840839,0.134992882788416,0.133321347330683,0.131109180214357,0.128521534641533,0.125696140107748,0.122760873216536,0.119837470913954,0.117037772560331,0.114465283384356,0.112200676450172,0.110299082465057,0.108788281246639,0.107677289376038,0.106960121117087,0.106621079943739,0.106415814401852,0.106136234679435,0.105995111601819,0.106049574569091,0.106305121944898,0.106748920062113,0.10737165392862,0.108163526079663,0.10911713885411,0.109834636669442,0.110151781180858,0.110300480609561,0.110370268350157,0.110402572723124,0.11041467628271,0.11041498627545,0.110407910022815,0.110395869714345,0.110380938934938,0.11036341701147,0.110344118210057,0.110323789047578,0.110302354526798,0.110279926366422,0.110256893871364,0.110233362595619,0.110209335307458
"sigma_Vmax",0.032365046247533,0.0163769375090048,0.00919920364744188,0.0055671170575737,0.00358422508845696,0.00245199488297715,0.0017960932710866,0.00142284827417956,0.00121145171401327,0.00109510761722648,0.00103082733281241,0.00100392108752012,0.00100761962404244,0.0010353520401048,0.00107871576341091,0.00113292974499749,0.00119122704170079,0.00125003682625905,0.00130783208204948,0.00136293041491622,0.00141476068495322,0.00146291864230535,0.00150728223842089,0.00154793339368558,0.00158523607746064,0.00161914993010031,0.00165009006181656,0.00167812329362021,0.00170367886829182,0.0017268785595048,0.00174793754246046,0.0017671290098628,0.00178457792547515,0.00180039048905468,0.00181485428969952,0.00182802621617706,0.0018399295514121,0.00185086642800932,0.00186083074603434,0.00186988676156089,0.00187816406473421,0.00188573864632987,0.00189263042007369,0.00189896874832799,0.00190471408995572,0.00190997302679598,0.00567715927687827,0.00911401372504943,0.0114465606894553,0.0139450664854545,0.0167440651843181,0.0177004021856657,0.0172757556947191,0.0158915701076513,0.0139766782332541,0.0081365400313564,0.00480907799553167,0.00343407852719249,0.00310286145465636,0.00325485656585885,0.0035907383477112,0.00399128524512289,0.00441128051835792,0.0048305716489919,0.00523525365419275,0.00561797658498544,0.00597442418082843,0.00630148696585773,0.00660054587943746,0.00686985726402644,0.00710856124706973,0.00732002599168939,0.0075059087443433,0.00528686918413489,0.00444581279934207,0.0043394272804041,0.00433258014866807,0.00430699025368473,0.00425715362525397,0.00418948243215614,0.00411343253300116,0.00403360882158794,0.00274383562216421,0.00197857788640375,0.00171454975701531,0.0016536195738073,0.00165840700342595,0.0016806062613927,0.00170506565311201,0.00172718534475879,0.00174622593932533,0.00176345380441365,0.00177862088780428,0.00179185592825707,0.00180378267483819,0.00181468840264273,0.00182456938488066,0.00183382427736028,0.001842354116677,0.0018502404671462
"sigma_m_K_ALDO",0.257467485346688,0.378836101205199,0.435901718139646,0.465544890603999,0.482028933393893,0.491669227501239,0.497526171857851,0.501190805439594,0.503537295934856,0.505062274033005,0.506028256317751,0.506695287654896,0.507185670155844,0.507545155314878,0.507804822898728,0.507988984029992,0.508112819826482,0.508187094447763,0.508220400757111,0.50821876406695,0.508187088888322,0.508129024013871,0.508047827527279,0.507946316607989,0.507826815567797,0.507691139885358,0.507541088125274,0.50737804199635,0.507203390514481,0.507018332811718,0.506823981929445,0.506621253989031,0.506410912027439,0.506193827861777,0.50597066812552,0.50574195936188,0.505508400642721,0.505270409012082,0.505028417308432,0.504782801266749,0.504534019676545,0.504282318334698,0.504028038842656,0.503771382560983,0.503512664190371,0.503251996261121,0.505834880542439,0.514852925136425,0.528276667536015,0.528378480765575,0.509697194719504,0.490339281488267,0.474044456936984,0.46049699380875,0.44911643804122,0.442821758450395,0.441431322415336,0.441911217200516,0.443339630392738,0.445396010832548,0.447950998344691,0.450947391234453,0.454351765222638,0.458151608102997,0.46236665372409,0.467024067992522,0.472170231361204,0.477892204328415,0.48433167821153,0.49168730864914,0.500239169026159,0.510355977543712,0.522488362872941,0.53151016255728,0.532652102384618,0.530436976252308,0.526972867539989,0.523162472905132,0.519391340733127,0.515800195545316,0.51242783594335,0.509264242908314,0.50701470227549,0.50598418365277,0.505445699955052,0.505113458358252,0.50487099812776,0.504666928756839,0.504476644684503,0.504288086897077,0.504095505019223,0.503896844914183,0.503691977548947,0.503480437038421,0.503262452953708,0.503039038093805,0.502810748158615,0.502577933271221,0.502341177991986,0.502100870971939
