"","V_plasma","V_inter","V_muscle","kgut","Km","Vmax","m_K_ALDO","P_ECF","FF","GFR","dtKsec_eq","A_dtKsec","B_dtKsec","cdKsec_eq","A_cdKsec","B_cdKsec","A_cdKreab","A_insulin","KMuscleBase","Kecf_base","ALD_eq","etapsKreab"
"2236",-4.47130332759116e-10,-5.4586735132034e-10,1.43757006298983e-10,1.14152271635248e-07,5.33388928746294,5.13325919371255e-05,16.6465018656569,2.22090981765177e-05,-6.85351418496794e-05,-40.8686405980718,-54.053088090761,-149.900766744006,-155.617876704181,-10.7979396813765,-39.2027125729518,-79.1858914544598,154.211533714798,-77.2340713627856,35.7770779277323,-61.2143812370459,77.0611305290573,158.994759037003
"2237",3.13955581532355e-08,-5.19840170909447e-08,-3.92006427318846e-10,7.45899342291524e-10,-4.32218607150421,-7.13106373950723e-09,-8.37518631705882,5.18747924616037e-08,-2.55795384873636e-12,-16.0331795788493,-23.8415166175115,-89.0992720375312,-53.0223632725678,-2.18445953583708,-4.03845744571293,-11.0776663833818,47.3159814270756,-44.1664985311445,21.1601361826319,-25.2548729216092,36.7657437653073,42.3835129616086
"2238",-5.38105496161734e-07,-3.52770390179558e-05,-9.69171686904248e-06,-2.82447887798298e-05,-4.04078442641336,-4.30078631268316e-05,-0.560240277353301,5.75453576630026e-05,3.06232678894958e-05,-15.4348780650784,-33.4965786892385,-65.0681286938894,-58.7836650423716,-6.89366159906078,-12.2034587569235,-19.9953848228349,39.9631737458575,-63.1974787871256,19.1616609348499,-18.1257280429584,10.6065866184905,56.2159724174582
"2239",-1.50384664721059e-08,7.19332433618547e-08,6.34992346704166e-07,-4.56392939440775e-06,-4.95010655420416,-1.82695228545526e-06,-15.0749562308871,1.39860730996588e-07,6.41302563053614e-07,-29.0177214868656,-39.5756498408226,-134.482642272447,-117.151750672984,-6.19271162132895,-14.9960670398536,-30.0831489305807,72.9784734988864,0,24.0523710005519,-55.8112771046709,34.2687553262527,111.274601297442
"2240",2.02981040615668e-05,1.22525595429579e-05,1.3166299538625e-05,-1.60769548074313e-05,16.2056214901422,-6.68953020976914e-07,132.037605061611,7.59394953320226e-06,-2.28479635211443e-05,-117.669024260149,-134.63223056146,-637.58986594227,-450.80413970018,-32.214130833801,-127.685044084133,-261.473253319537,644.719342634562,-143.288116090564,83.7269155066448,-282.91735315252,816.129258872773,2039.20968021283
"2241",-2.79008816050918e-08,-3.02516411920806e-09,2.95103461667167e-08,-2.64544866013239e-08,-8.07958478058929,-5.46123146705213e-11,1.73857908346326,-1.19840137813299e-10,-2.81089711506865e-08,-8.40429954463649,-30.8232297274615,-55.2946924737403,-64.3211437219028,-2.79164439397486,-3.58867744366971,-7.90238794411805,62.7068941287734,0,16.1810346031966,-5.30151942876251,-2.7085808576711,30.1962526358181
"2242",-1.14758762492784e-08,4.3908556790484e-09,-3.46811475537834e-07,0.000148916544759459,-7.94768227189936,7.66785035466455e-09,2.28005337481085,-0.000103270855163373,-1.14900728931389e-08,-6.72024213925177,-24.8638603983403,-47.0952540534425,-57.8469511809545,-0.595926152872808,-1.32521538175342,-1.58798328769996,48.1812299549438,-57.3936206618476,16.8275929327248,-4.76447149181474,-25.2620956977049,33.4402025266022
"2243",-4.11055215465694e-06,-6.47162323730298e-11,3.99117425189387e-05,1.11256923673864e-08,-8.26985974451762,-3.69268984030668e-05,-1.23609337094372,1.01321830925372e-08,1.93705779736319e-05,-6.71019703370018,-11.7568125546356,-38.3038397142678,-28.4281034820206,-0.40596487120618,-0.869157053981198,-1.05439603519609,25.980924980742,0,15.5623948721998,-9.10236905916576,-6.81584324331891,22.7108130985938
"2244",-1.57830484681654e-07,1.38258172910355e-07,7.7477096738221e-08,1.2981615782337e-09,-2.71537260548858,3.58338766659472e-07,-4.88439637085763,-5.92888937944736e-08,-5.18058556053802e-08,-11.6301029770441,-23.7524547309378,-21.4846241128114,-23.2051686246927,-0.633497891730954,-1.44928330887883,-2.88460634334497,42.9407804396026,0,16.7574641929336,-21.0610796887841,26.4783682551338,38.477215566069
"2245",4.74841669984016e-07,1.67611204915374e-08,-8.2795031630667e-07,1.58610954770211e-06,-12.6042342624686,9.05572193232729e-07,22.0882575344806,1.29313264096709e-06,1.14550033458727e-07,-4.81466821407271,-22.813257093782,-64.0422594588247,-56.7584925334346,-2.99841354941165,-3.83973419074388,-9.82636024100542,41.6448709677378,0,12.1615222438825,7.29903099159466,-10.7987493980771,17.4499768828602
"2246",-3.12658698931045e-09,-2.78254219665541e-09,8.29288637760329e-09,0.000160068789966772,-3.3023358224616,1.24647216068752e-05,-6.7632519509946,-3.88551399055359e-07,-6.04700289841275e-10,-20.791431774423,-37.6323204524436,-50.6423430750472,-97.8578315205887,-22.4459414889053,-25.7159650199896,-66.8981648568842,108.597231577164,-45.1220817059497,22.6771588355499,-25.5101012913824,21.649843578153,93.7532055870759
"2247",-1.5374325812445e-08,8.83773054738413e-10,-1.6677859093761e-10,-3.28518012793211e-09,3.5183098301745,2.16147100218223e-10,0.403109554719123,5.22677964909235e-07,-1.75984666839213e-08,-19.9475708970573,-28.0999414921936,-106.879397703258,-64.0486094471728,-1.57173887183234,-3.66594828031285,-7.83158044076543,48.7839772049608,0,20.2761059006542,-18.3868352039088,76.9090522112599,91.2252598195111
"2248",5.42412834647621e-08,0.00171529794387482,-6.04178467256132e-08,-3.13395389639481e-08,-8.35391041835801,-1.30232592709945e-07,1.03747135855417,3.11502631689109e-07,3.15377803872252e-08,-6.81444564580201,-19.4115216102067,-60.3639876825996,-43.2007491723648,-2.10952831838801,-3.27129960407808,-8.06298789040708,32.7808553543584,0,15.8325927346134,-6.07284844374879,4.56495518307596,22.4076604618195
"2249",-4.41886527369206e-10,-1.06440744218617e-07,-1.97818657454718e-07,1.52095168459709e-07,-16.9140548270715,-8.51222452524782e-08,142.63567642199,4.9434184745678e-08,0,-4.54470174525681,-134.297324376738,-196.30737372445,-358.392890990596,-7.86348483106394,-13.0501287300879,-25.7619609829284,117.999366071888,-22.1505109916082,7.84322905840285,54.4439430318723,-131.056455870235,24.9431396184624
"2250",-4.08164382292853e-07,-2.96516731168595e-08,-1.13623030983945e-08,-6.62723098798779e-06,-6.68916555324018,1.66623796360454e-06,-3.67892133451609,-1.45679013172639e-05,-7.94116388647126e-07,-9.58041891012391,-38.5395873412064,-42.7462285769646,-71.2916452878405,-6.76006273381459,-10.8888279678697,-29.3896319711657,53.9339087499974,0,16.3516979509705,-11.538900217912,8.08800634708418,33.9857590858625
"2251",-1.14319932720264e-06,-1.26074203876669e-06,-6.71662405693497e-08,2.15823774851742e-07,-1.99719768484956,3.08545509142277e-08,-2.61132522913123,4.88407522425405e-07,-9.68952917901334e-10,-13.5580251539244,-53.9162829341134,-109.030196651762,-94.2354366587236,-4.73287667172732,-9.28633076386979,-29.4788824307167,76.2871917648435,-73.9200963239119,23.9331670426252,-12.9712533009094,4.59740703489652,91.5940140369456
"2252",-3.60900340012904e-06,-3.44101361804406e-06,4.56510349522433e-08,-5.56934850237667e-07,-6.40540914827679,7.13117628947657e-07,9.8122926105878,1.13266196422046e-08,-1.41460488123357e-06,-10.5423962086611,-52.6927576937465,-92.1942406689106,-138.49153799357,-4.24577725767912,-11.5867427411225,-28.1240946579091,94.7537470335948,-60.4993064412148,25.7636238937135,0.566731116738892,-17.1583663636154,28.7448000821056
"2253",-1.03195532119571e-08,2.04175876206136e-09,-4.42057654481686e-07,-1.04827506675065e-08,3.95770662723507,8.5375162939272e-07,16.7794172597258,-5.32939196773441e-07,-1.88276914059315e-07,-45.708298115514,-34.9938026640026,-133.507103727201,-91.3822987695913,-17.4480743900898,-61.2369712510415,-65.3036750453757,135.950334839399,-98.9880316871143,32.9375396819841,-62.9523809592237,109.577725087535,128.17300206556
"2254",-2.9376545995774e-07,1.02205049223869e-06,1.89609352219122e-07,-1.25663540373466e-06,-2.11604415577663,7.50038942953779e-07,429.423334633357,1.89312821419208e-07,1.32026153210063e-06,-6.39797989581734,-179.578418302426,-397.419873796158,-244.953587846478,-14.5005246447712,-33.5092464095936,-125.708842410457,318.439053296006,0,5.63280244583038,33.3688208468445,-134.234309864003,-22.0327723955419
"2255",-7.31395743969188e-08,-9.46442924032454e-12,-1.33013600134290e-11,-4.94964069730486e-09,-4.00520687261638,3.25231042097585e-08,-14.0438657047087,-2.62573962572787e-08,-1.58593138621655e-11,-21.3335742228615,-25.2295412402765,-55.9510399822139,-54.3990006849364,-5.45888775784871,-11.0220397237173,-21.8181434691136,72.4581132480261,0,23.029325495174,-33.9745204953584,48.1115688332426,58.9088930249699
"2256",3.27660458765422e-07,-7.72902382095707e-08,5.9968708399083e-07,-3.41486838806304e-10,-7.71951792370376,-2.11123406756997e-07,-10.2602920873422,5.29489668110728e-07,-8.04476485427585e-11,-11.0379845430209,-34.7446286864268,-63.3766507183275,-86.6549199770993,-1.74713210663963,-2.44607866076002,-6.82240274870948,56.7289379980328,-32.3213905619192,15.6050706024351,-19.1856641996602,14.1871366532865,36.5413941961871
"2257",-2.19341472984525e-07,2.7336302821368e-07,1.00643896416841e-06,1.00814921211167e-06,-14.4898592875499,3.00626339821974e-07,11.1810448591772,3.0770905823374e-09,2.35314487895266e-07,-7.00960722250674,-37.6060258471029,-56.7329628030979,-60.1004661064216,-2.57073676976051,-4.46645141496807,-8.47448527323176,38.5259875335976,-29.6605598117997,12.9779227480555,9.07400203954736,-13.5659971959099,16.6284586629174
"2258",1.33755406750424e-08,1.36564040076337e-08,-1.19319594205081e-07,9.65999760182967e-07,4.36798026511053,-3.69366028962759e-06,46.8723913378516,-3.07172604152583e-06,8.92370102292261e-05,-71.4690641354076,-30.0809669711001,-110.65808604741,-91.366891360166,-20.240301928559,-50.030079192884,-192.097744589313,199.459843163757,-82.9688726631371,40.9517658968288,-66.6674071487098,154.816546757923,171.080651132277
"2259",-4.59317703871421e-07,0.000892288177041679,-4.33805591768532e-05,2.36825599131407e-08,-0.925320126523275,8.43735526245837e-06,0.0618236570248882,-5.00266708058917e-08,3.06954461848364e-11,-13.0197780637951,-18.676580649516,-71.7874199304404,-40.2435960350977,-1.97212710320252,-4.67093115616766,-7.85496479120021,42.0708023074007,-40.8284381207624,20.1204136604361,-17.8622749439304,40.9355532081764,59.1444666597743
"2260",3.25165814274442e-07,8.42129566080986e-09,-1.44355311704203e-06,-1.93145979210385e-08,1.49729570861811,5.75343088371483e-06,5.08090115187315,-2.97480337962952e-06,0,-26.7559893274589,-31.1491578022558,-89.9571831017437,-45.5231941390958,-7.05065065401093,-26.7487268176978,-74.4116795421855,105.70586817096,-41.6314817349987,22.7853749293067,-30.907661857024,29.7877311995603,72.3575957697675
"2261",-1.03308082088915e-08,-5.02754318176812e-08,-5.25071186530113e-08,-2.62877080103863e-08,-9.93589369508287,-5.38449285159004e-11,33.7583989809141,1.55620796249423e-08,5.53516912304985e-08,-5.11022722684904,-43.2863892843888,-86.3558437866123,-71.6519795979071,-0.889466111451568,-2.82107404660064,-2.99219092737698,41.3715212854735,0,11.4397013214548,3.0787534106836,-24.0575838178967,25.3872327772291
"2262",-9.05515662452671e-11,-1.9870185496984e-09,-5.89736259826168e-10,1.39408484756132e-11,-9.30249808701631,-1.70244618402649e-09,30.8117680314101,-2.16147100218223e-11,-1.61138302701147e-09,-5.56939391141843,-36.9462977213661,-59.768130845814,-66.1402261830206,-2.06896084661781,-3.81900168376337,-6.32718009904335,43.6983683453152,0,9.90116222960348,7.87031869369943,-34.7680379501394,19.5732276393279
